"10.2003","-67.5514"
"9.4333","-64.4667"
"10.1600","-67.5582"
"10.1136","-66.7814"
"10.0386","-67.4894"
"10.0800","-69.1261"
"8.9219","-67.4283"
"7.8167","-72.2167"
"7.2467","-70.7292"
"10.1875","-67.4611"
"10.9556","-63.8478"
"10.0667","-72.5667"
"7.8940","-67.4730"
"10.2000","-71.3000"
"9.6500","-68.5833"
"10.2431","-66.8622"
"9.2033","-66.0103"
"10.2606","-66.6639"
"10.1692","-70.0783"
"9.9281","-69.5778"
"8.2322","-70.8206"
"10.3059","-67.6321"
"9.9010","-67.3540"
"9.0575","-62.0452"
"5.6631","-67.6264"
"10.3353","-68.7458"
"9.3667","-70.4331"
"10.1889","-64.6951"
"11.0333","-63.8833"
"7.7000","-72.3500"
"9.3005","-64.3564"
"8.1333","-71.9833"
"10.5958","-66.9772"
"9.0000","-71.9500"
"10.0331","-69.2633"
"10.1110","-63.1048"
"9.3394","-65.3167"
"7.8145","-72.4431"
"8.0204","-62.4100"
"9.7822","-69.7931"
"11.8231","-70.2535"
"9.7822","-69.7931"
"9.8504","-66.3800"
"10.5367","-71.5108"
"8.7522","-69.9325"
"10.0667","-65.0500"
"10.4167","-67.2833"
"9.2159","-63.7523"
"10.7978","-68.3175"
"9.5958","-65.1897"
"10.6014","-63.3278"
"8.9996","-62.3516"
"8.0519","-69.3292"
"8.7500","-70.9167"
"7.7411","-64.7107"
"6.7167","-61.6167"
"3.1738","-65.5466"
"7.3500","-62.5453"
"41.9000","12.4478"
"-17.7333","168.3167"
"-15.5126","167.1766"
"-16.1069","167.4208"
"-19.5417","169.2817"
"-15.2869","167.9906"
"-13.8761","167.5517"
"41.3000","69.2667"
"39.6542","66.9597"
"40.7000","72.3500"
"40.9953","71.6725"
"40.5404","70.9400"
"40.3864","71.7864"
"39.7747","64.4286"
"38.8667","65.8000"
"38.2772","67.8872"
"40.4667","71.7167"
"41.5507","69.6807"
"42.4647","59.6022"
"40.1167","67.8500"
"41.4667","69.5833"
"37.2242","67.2783"
"41.5345","60.6249"
"40.0833","65.3833"
"41.0167","70.1333"
"40.8500","69.6000"
"39.7211","64.5458"
"39.0500","66.8333"
"40.4833","68.7833"
"39.4007","67.2607"
"40.2000","64.9167"
"40.2258","69.2292"
"43.0758","58.9067"
"42.4047","59.4517"
"39.8958","66.2656"
"43.0704","58.9000"
"41.3783","60.3639"
"41.5667","64.2000"
"41.5500","61.0000"
"41.6833","60.7500"
"42.9311","59.7708"
"41.0689","71.8153"
"40.8127","72.9731"
"40.0078","66.2372"
"41.2492","71.5458"
"40.1000","64.6667"
"40.2667","68.8167"
"40.8111","69.1942"
"40.3567","71.2847"
"42.1567","63.5556"
"42.1236","60.0583"
"40.5650","65.6850"
"40.7222","72.8872"
"43.7667","59.0333"
"38.6208","66.2481"
"40.3758","70.8156"
"39.7094","66.6614"
"39.0336","66.5722"
"40.0233","64.5139"
"40.0333","65.9667"
"40.4264","71.4956"
"38.4600","67.9669"
"42.6386","58.9172"
"40.0319","64.8492"
"41.8478","60.9300"
"-34.8667","-56.1667"
"-31.3883","-57.9606"
"-34.8167","-55.9500"
"-30.9025","-55.5506"
"-32.3200","-58.0756"
"-34.7167","-56.2167"
"-34.9100","-54.9600"
"-32.3595","-54.1800"
"-31.7100","-55.9800"
"-33.2500","-58.0319"
"-30.4667","-56.4667"
"-34.3667","-55.2333"
"-34.3333","-56.7167"
"-34.1000","-56.2167"
"-33.3833","-56.5167"
"-34.7542","-56.0042"
"-34.7167","-55.9583"
"-33.2308","-54.3822"
"-34.4833","-54.3500"
"-34.4714","-57.8442"
"-33.1333","-58.3000"
"-30.2600","-57.5992"
"-33.9999","-58.2847"
"-34.4525","-56.3964"
"-33.5333","-58.2167"
"-34.5228","-56.2778"
"-34.6333","-56.6192"
"-33.8700","-58.4080"
"-34.3139","-57.3525"
"-33.6731","-54.2078"
"-34.1989","-53.8575"
"-34.6469","-56.0628"
"-34.3436","-55.7617"
"-33.5333","-56.8833"
"-32.5969","-53.3850"
"-32.8181","-56.5064"
"-34.2889","-57.2333"
"-34.7751","-55.8402"
"-34.9786","-54.9331"
"-34.8661","-55.2747"
"-34.7667","-55.7167"
"-34.2914","-55.9542"
"-34.5444","-55.8719"
"-33.3442","-55.6313"
"-33.7250","-56.3303"
"-34.7701","-55.7613"
"-33.4500","-54.5333"
"-34.8000","-55.2167"
"-32.3500","-57.2000"
"-34.6700","-54.1700"
"-30.7300","-57.3200"
"-34.2000","-54.7500"
"-31.1833","-55.7667"
"-32.9377","-53.9378"
"-33.4700","-55.1200"
"40.6943","-73.9249"
"34.1139","-118.4068"
"41.8373","-87.6862"
"25.7839","-80.2102"
"32.7936","-96.7662"
"40.0077","-75.1339"
"29.7863","-95.3889"
"33.7627","-84.4224"
"38.9047","-77.0163"
"42.3188","-71.0846"
"33.5722","-112.0891"
"47.6211","-122.3244"
"37.7562","-122.4430"
"42.3834","-83.1024"
"32.8312","-117.1225"
"44.9635","-93.2678"
"27.9942","-82.4451"
"39.7621","-104.8759"
"40.6501","-73.9496"
"40.7498","-73.7976"
"33.9381","-117.3948"
"39.3051","-76.6144"
"36.2333","-115.2654"
"45.5372","-122.6500"
"29.4658","-98.5253"
"38.6358","-90.2451"
"38.5667","-121.4683"
"28.4772","-81.3369"
"37.3019","-121.8486"
"41.4767","-81.6804"
"40.4396","-79.9762"
"30.3004","-97.7522"
"39.1413","-84.5061"
"39.1239","-94.5541"
"40.7834","-73.9662"
"39.7771","-86.1458"
"39.9862","-82.9850"
"35.2080","-80.8304"
"36.7335","-76.0435"
"40.8501","-73.8662"
"43.0642","-87.9673"
"41.8230","-71.4187"
"30.3322","-81.6749"
"40.7777","-111.9306"
"36.1715","-86.7843"
"37.5295","-77.4756"
"35.1046","-89.9773"
"35.8325","-78.6435"
"30.0687","-89.9288"
"38.1663","-85.6485"
"35.4676","-97.5136"
"41.1918","-73.1953"
"42.9016","-78.8487"
"32.7811","-97.3473"
"41.7661","-72.6834"
"32.1545","-110.8782"
"41.2627","-96.0522"
"31.8479","-106.4309"
"21.3294","-157.8460"
"26.2273","-98.2471"
"40.6629","-73.6089"
"35.1053","-106.6464"
"33.5277","-86.7987"
"27.3386","-82.5431"
"39.7797","-84.1998"
"43.1680","-77.6162"
"36.7831","-119.7941"
"40.5961","-75.4756"
"36.1284","-95.9042"
"26.6446","-81.9956"
"37.9722","-122.0016"
"38.8674","-104.7606"
"32.8153","-79.9628"
"42.1155","-72.5395"
"42.9620","-85.6562"
"33.6095","-117.6550"
"42.6664","-73.7987"
"35.9692","-83.9496"
"35.3529","-119.0359"
"41.2278","-111.9682"
"30.4418","-91.1310"
"41.0798","-81.5219"
"41.3112","-72.9246"
"34.0376","-80.9037"
"33.4017","-111.7180"
"27.9550","-80.6627"
"40.2457","-111.6457"
"42.2705","-71.8079"
"33.5720","-117.1909"
"34.8353","-82.3647"
"40.8321","-72.9518"
"37.6896","-97.3442"
"41.6639","-83.5822"
"40.5834","-74.1496"
"41.5725","-93.6105"
"33.7981","-118.1675"
"27.2796","-80.3883"
"33.2176","-97.1419"
"43.0826","-89.3931"
"39.5497","-119.8483"
"40.2752","-76.8843"
"34.7256","-92.3576"
"37.7903","-122.2165"
"35.9794","-78.9031"
"36.1029","-80.2611"
"26.3559","-81.7861"
"33.7346","-116.2346"
"29.5392","-81.2460"
"35.0657","-85.2488"
"47.6671","-117.4330"
"43.0409","-76.1438"
"40.0421","-76.3012"
"32.6998","-97.1250"
"37.9765","-121.3109"
"41.6949","-73.9210"
"33.3645","-82.0708"
"43.6007","-116.2312"
"34.1963","-119.1815"
"41.4044","-75.6649"
